LGA_CODE_2016,sex,Age,income,pop,pop_pct
LGA17350,P,TOT$,_1750_1999,132,1.337115073
LGA17400,P,TOT$,_1750_1999,75,0.671201002
LGA17420,P,TOT$,_1750_1999,5995,2.424592935
LGA17550,P,TOT$,_1750_1999,1672,1.099291246
LGA17620,P,TOT$,_1750_1999,312,1.392857143
LGA17640,P,TOT$,_1750_1999,172,1.355932203
LGA17650,P,TOT$,_1750_1999,127,1.298568507
LGA17750,P,TOT$,_1750_1999,1734,1.74490566
LGA17850,P,TOT$,_1750_1999,62,1.214257736
LGA17900,P,TOT$,_1750_1999,93,0.952478492
LGA17950,P,TOT$,_1750_1999,60,1.399580126
LGA18020,P,TOT$,_1750_1999,146,0.948914598
LGA18050,P,TOT$,_1750_1999,2792,2.48788138
LGA18100,P,TOT$,_1750_1999,54,0.887573964
LGA18200,P,TOT$,_1750_1999,158,1.432586817
LGA18230,P,TOT$,_1750_1999,1249,1.572691329
LGA18250,P,TOT$,_1750_1999,2742,2.288910222
LGA18350,P,TOT$,_1750_1999,1289,1.632451463
LGA18400,P,TOT$,_1750_1999,1620,2.140874851
LGA18450,P,TOT$,_1750_1999,5870,1.756669809
LGA18500,P,TOT$,_1750_1999,2412,2.635172783
LGA18710,P,TOT$,_1750_1999,595,2.333882482
LGA19399,P,TOT$,_1750_1999,20,1.150086256
LGA19499,P,TOT$,_1750_1999,136,0.588821059
LGA19799,P,TOT$,_1750_1999,3,0.393700787
LGA20110,P,TOT$,_1750_1999,200,0.963205548
LGA20260,P,TOT$,_1750_1999,201,1.026033691
LGA20570,P,TOT$,_1750_1999,2214,1.346330429
LGA20660,P,TOT$,_1750_1999,4153,2.079609015
LGA20740,P,TOT$,_1750_1999,481,0.87575559
LGA20830,P,TOT$,_1750_1999,1057,1.348609924
LGA20910,P,TOT$,_1750_1999,3258,2.070648651
LGA21010,P,TOT$,_1750_1999,225,0.962484493
LGA21110,P,TOT$,_1750_1999,5789,2.091001362
LGA21180,P,TOT$,_1750_1999,3015,0.95131417
LGA21270,P,TOT$,_1750_1999,71,0.682561046
LGA21370,P,TOT$,_1750_1999,620,1.018831958
LGA21450,P,TOT$,_1750_1999,2150,1.484663085
LGA21610,P,TOT$,_1750_1999,6146,1.327687887
LGA21670,P,TOT$,_1750_1999,103,0.469141426
LGA21750,P,TOT$,_1750_1999,340,0.984394453
LGA21830,P,TOT$,_1750_1999,239,0.910719049
LGA21890,P,TOT$,_1750_1999,4145,1.681146018
LGA22110,P,TOT$,_1750_1999,592,0.781270621
LGA22170,P,TOT$,_1750_1999,3241,1.485157589
LGA22250,P,TOT$,_1750_1999,113,0.636727334
LGA22310,P,TOT$,_1750_1999,4956,2.152816993
LGA22410,P,TOT$,_1750_1999,456,1.39215387
LGA22490,P,TOT$,_1750_1999,492,1.4671239
LGA22620,P,TOT$,_1750_1999,2284,1.279078884
LGA22670,P,TOT$,_1750_1999,1818,0.729546221
LGA22750,P,TOT$,_1750_1999,5581,1.459665017
LGA22830,P,TOT$,_1750_1999,1121,1.096085966
LGA22910,P,TOT$,_1750_1999,246,0.95109221
LGA22980,P,TOT$,_1750_1999,90,0.925925926
LGA23110,P,TOT$,_1750_1999,2791,1.926754341
LGA23190,P,TOT$,_1750_1999,369,1.159720913
LGA23270,P,TOT$,_1750_1999,3473,1.131550482
LGA23350,P,TOT$,_1750_1999,392,1.496011907
LGA23430,P,TOT$,_1750_1999,4803,1.927491332
LGA23670,P,TOT$,_1750_1999,4287,1.687097853
LGA23810,P,TOT$,_1750_1999,1633,1.360935403
LGA23940,P,TOT$,_1750_1999,80,0.632561082
LGA24130,P,TOT$,_1750_1999,1307,1.782475281
LGA24210,P,TOT$,_1750_1999,3432,1.759431568
LGA24250,P,TOT$,_1750_1999,163,1.156438453
LGA24330,P,TOT$,_1750_1999,2615,1.892376941
LGA24410,P,TOT$,_1750_1999,3371,1.877722447
LGA24600,P,TOT$,_1750_1999,4513,1.773580605
LGA24650,P,TOT$,_1750_1999,3085,1.510773751
LGA24780,P,TOT$,_1750_1999,865,0.99096106
LGA24850,P,TOT$,_1750_1999,957,1.475144509
LGA24900,P,TOT$,_1750_1999,468,0.975670774
LGA24970,P,TOT$,_1750_1999,5117,1.664378972
LGA25060,P,TOT$,_1750_1999,3992,2.055284687
LGA25150,P,TOT$,_1750_1999,867,1.708509045
LGA25250,P,TOT$,_1750_1999,5080,1.861330852
LGA25340,P,TOT$,_1750_1999,3999,1.560159176
LGA25430,P,TOT$,_1750_1999,319,1.000376317
LGA25490,P,TOT$,_1750_1999,337,1.282832128
LGA25620,P,TOT$,_1750_1999,259,1.121892056
LGA25710,P,TOT$,_1750_1999,2240,2.276191444
LGA25810,P,TOT$,_1750_1999,179,0.919457571
LGA25900,P,TOT$,_1750_1999,4579,2.570392491
LGA25990,P,TOT$,_1750_1999,80,0.654878847
LGA26080,P,TOT$,_1750_1999,89,1.767275616
LGA26170,P,TOT$,_1750_1999,512,1.085481682
LGA26260,P,TOT$,_1750_1999,292,1.106941127
LGA26350,P,TOT$,_1750_1999,4351,2.391579179
LGA26430,P,TOT$,_1750_1999,189,1.078028747
LGA26490,P,TOT$,_1750_1999,869,1.861212251
LGA26610,P,TOT$,_1750_1999,278,0.835085611
LGA26670,P,TOT$,_1750_1999,119,1.185613231
LGA26700,P,TOT$,_1750_1999,511,1.100866043
LGA26730,P,TOT$,_1750_1999,698,1.266971611
LGA26810,P,TOT$,_1750_1999,857,1.211838403
LGA26890,P,TOT$,_1750_1999,68,1.051980198
LGA26980,P,TOT$,_1750_1999,4931,1.828483705
LGA27070,P,TOT$,_1750_1999,3992,1.285146768
LGA27170,P,TOT$,_1750_1999,899,1.439021657
LGA27260,P,TOT$,_1750_1999,5302,1.623322944
LGA27350,P,TOT$,_1750_1999,4011,2.605272901
LGA27450,P,TOT$,_1750_1999,3880,1.602259682
LGA27630,P,TOT$,_1750_1999,79,0.702846975
LGA29399,P,TOT$,_1750_1999,19,1.27090301
LGA29499,P,TOT$,_1750_1999,88,0.645255903
LGA29799,P,TOT$,_1750_1999,0,0
LGA30250,P,TOT$,_1750_1999,10,0.555555556
LGA30300,P,TOT$,_1750_1999,87,1.266006985
LGA30370,P,TOT$,_1750_1999,412,1.846291732
LGA30410,P,TOT$,_1750_1999,65,1.427316645
LGA30450,P,TOT$,_1750_1999,9,1.927194861
LGA30760,P,TOT$,_1750_1999,31,0.98225602
LGA30900,P,TOT$,_1750_1999,5,0.708215297
LGA31000,P,TOT$,_1750_1999,38426,2.061737298
LGA31750,P,TOT$,_1750_1999,14,2.451838879
LGA31820,P,TOT$,_1750_1999,1409,0.921059513
LGA31900,P,TOT$,_1750_1999,342,1.217905345
LGA31950,P,TOT$,_1750_1999,3,0.549450549
LGA32080,P,TOT$,_1750_1999,3810,1.52646677
LGA32250,P,TOT$,_1750_1999,47,1.519069166
LGA32260,P,TOT$,_1750_1999,422,0.899230753
LGA32270,P,TOT$,_1750_1999,906,2.149313216
LGA32310,P,TOT$,_1750_1999,227,1.216049713
LGA32330,P,TOT$,_1750_1999,0,0
LGA32450,P,TOT$,_1750_1999,144,2.977667494
LGA32500,P,TOT$,_1750_1999,71,1.031077549
LGA32600,P,TOT$,_1750_1999,3,0.663716814
LGA32750,P,TOT$,_1750_1999,7,1.467505241
LGA32770,P,TOT$,_1750_1999,9,0.524170064
LGA32810,P,TOT$,_1750_1999,188,0.960899566
LGA33100,P,TOT$,_1750_1999,12,0.916730328
LGA33200,P,TOT$,_1750_1999,28,1.105845182
LGA33220,P,TOT$,_1750_1999,1405,0.831779297
LGA33360,P,TOT$,_1750_1999,1998,2.094493307
LGA33430,P,TOT$,_1750_1999,13264,1.458007002
LGA33610,P,TOT$,_1750_1999,177,1.059309354
LGA33620,P,TOT$,_1750_1999,716,0.883743319
LGA33800,P,TOT$,_1750_1999,196,1.067596274
LGA33830,P,TOT$,_1750_1999,3,0.227272727
LGA33960,P,TOT$,_1750_1999,4177,1.412900454
LGA33980,P,TOT$,_1750_1999,812,2.596239928
LGA34420,P,TOT$,_1750_1999,6,0.433526012
LGA34530,P,TOT$,_1750_1999,980,1.665873394
LGA34570,P,TOT$,_1750_1999,5,0.506585613
LGA34580,P,TOT$,_1750_1999,619,0.996538678
LGA34590,P,TOT$,_1750_1999,5906,1.257392985
LGA34710,P,TOT$,_1750_1999,92,1.549865229
LGA34770,P,TOT$,_1750_1999,3425,1.877617701
LGA34800,P,TOT$,_1750_1999,21,1.570680628
LGA34830,P,TOT$,_1750_1999,4,0.898876404
LGA34860,P,TOT$,_1750_1999,319,1.609322974
LGA34880,P,TOT$,_1750_1999,303,0.856924687
LGA35010,P,TOT$,_1750_1999,10056,1.495634016
LGA35250,P,TOT$,_1750_1999,11,0.690954774
LGA35300,P,TOT$,_1750_1999,808,2.845771845
LGA35600,P,TOT$,_1750_1999,93,1.367043951
LGA35670,P,TOT$,_1750_1999,6,0.44709389
LGA35740,P,TOT$,_1750_1999,1017,1.163229592
LGA35760,P,TOT$,_1750_1999,148,0.857523611
LGA35780,P,TOT$,_1750_1999,26,0.735710243
LGA35790,P,TOT$,_1750_1999,15,0.449910018
LGA35800,P,TOT$,_1750_1999,31,1.174687382
LGA36070,P,TOT$,_1750_1999,14,1.268115942
LGA36150,P,TOT$,_1750_1999,13,1.012461059
LGA36250,P,TOT$,_1750_1999,3993,1.671998526
LGA36300,P,TOT$,_1750_1999,18,1.397515528
LGA36370,P,TOT$,_1750_1999,1881,1.489358333
LGA36510,P,TOT$,_1750_1999,769,1.183441059
LGA36580,P,TOT$,_1750_1999,385,0.984050711
LGA36630,P,TOT$,_1750_1999,417,0.800168861
LGA36660,P,TOT$,_1750_1999,450,0.78939059
LGA36720,P,TOT$,_1750_1999,6500,1.348612071
LGA36820,P,TOT$,_1750_1999,412,1.01390427
LGA36910,P,TOT$,_1750_1999,3805,1.484154071
LGA36950,P,TOT$,_1750_1999,95,1.802998671
LGA36960,P,TOT$,_1750_1999,20,0.338466746
LGA37010,P,TOT$,_1750_1999,5099,1.710528523
LGA37300,P,TOT$,_1750_1999,289,5.055098828
LGA37310,P,TOT$,_1750_1999,707,1.356797421
LGA37340,P,TOT$,_1750_1999,646,1.167730157
LGA37400,P,TOT$,_1750_1999,19,0.995807128
LGA37550,P,TOT$,_1750_1999,8,0.62745098
LGA37570,P,TOT$,_1750_1999,0,0
LGA37600,P,TOT$,_1750_1999,6,0.178200178
LGA39499,P,TOT$,_1750_1999,122,0.521768882
LGA39799,P,TOT$,_1750_1999,0,0
LGA40070,P,TOT$,_1750_1999,729,1.748369148
LGA40120,P,TOT$,_1750_1999,1438,2.275172457
LGA40220,P,TOT$,_1750_1999,430,0.984725307
LGA40250,P,TOT$,_1750_1999,29,0.838635049
LGA40310,P,TOT$,_1750_1999,566,1.475687655
LGA40430,P,TOT$,_1750_1999,55,1.253989968
LGA40520,P,TOT$,_1750_1999,143,0.826159801
LGA40700,P,TOT$,_1750_1999,1673,2.297193387
LGA40910,P,TOT$,_1750_1999,1379,1.642820553
LGA41010,P,TOT$,_1750_1999,79,1.463233932
LGA41060,P,TOT$,_1750_1999,2967,1.571179682
LGA41140,P,TOT$,_1750_1999,193,1.305995399
LGA41190,P,TOT$,_1750_1999,40,1.421969428
LGA41330,P,TOT$,_1750_1999,31,1.043068641
LGA41560,P,TOT$,_1750_1999,219,0.916471376
LGA41750,P,TOT$,_1750_1999,11,0.652431791
LGA41830,P,TOT$,_1750_1999,35,1.258087707
LGA41960,P,TOT$,_1750_1999,21,0.976290098
LGA42030,P,TOT$,_1750_1999,505,1.332278064
LGA42110,P,TOT$,_1750_1999,55,0.802100044
LGA42250,P,TOT$,_1750_1999,180,1.350135014
LGA42600,P,TOT$,_1750_1999,1227,2.004541667
LGA42750,P,TOT$,_1750_1999,65,0.827077236
LGA43080,P,TOT$,_1750_1999,9,0.508474576
LGA43220,P,TOT$,_1750_1999,21,1.29950495
LGA43360,P,TOT$,_1750_1999,45,1.140973631
LGA43650,P,TOT$,_1750_1999,386,1.671936588
LGA43710,P,TOT$,_1750_1999,115,1.30282089
LGA43790,P,TOT$,_1750_1999,183,0.966668427
LGA43920,P,TOT$,_1750_1999,156,1.097741186
LGA44000,P,TOT$,_1750_1999,0,0
LGA44060,P,TOT$,_1750_1999,2382,1.604472585
LGA44210,P,TOT$,_1750_1999,97,0.646063674
LGA44340,P,TOT$,_1750_1999,2397,2.244781375
LGA44550,P,TOT$,_1750_1999,921,1.727501219
LGA44620,P,TOT$,_1750_1999,461,1.093842686
LGA44830,P,TOT$,_1750_1999,54,1.101141925
LGA45040,P,TOT$,_1750_1999,277,0.803224497
LGA45090,P,TOT$,_1750_1999,118,0.883167428
LGA45120,P,TOT$,_1750_1999,90,1.207729469
LGA45290,P,TOT$,_1750_1999,1170,1.930470078
LGA45340,P,TOT$,_1750_1999,3369,1.242458216
LGA45400,P,TOT$,_1750_1999,14,0.945945946
LGA45540,P,TOT$,_1750_1999,13,0.449515906
LGA45680,P,TOT$,_1750_1999,1101,0.799930251
LGA45890,P,TOT$,_1750_1999,2828,1.401568091
LGA46090,P,TOT$,_1750_1999,315,1.405936175
LGA46300,P,TOT$,_1750_1999,297,1.309754807
LGA46450,P,TOT$,_1750_1999,352,1.234524603
LGA46510,P,TOT$,_1750_1999,789,2.31371514
LGA46670,P,TOT$,_1750_1999,132,0.840496657
LGA46860,P,TOT$,_1750_1999,32,1.3434089
LGA46970,P,TOT$,_1750_1999,273,4.772727273
LGA47140,P,TOT$,_1750_1999,2095,0.945452576
LGA47290,P,TOT$,_1750_1999,31,0.923168553
LGA47490,P,TOT$,_1750_1999,41,1.235311841
LGA47630,P,TOT$,_1750_1999,97,0.90207384
LGA47700,P,TOT$,_1750_1999,2717,1.686310289
LGA47800,P,TOT$,_1750_1999,63,0.714204739
LGA47910,P,TOT$,_1750_1999,48,1.104972376
LGA47980,P,TOT$,_1750_1999,1389,2.188573409
LGA48050,P,TOT$,_1750_1999,202,0.792125799
LGA48130,P,TOT$,_1750_1999,98,0.895713372
LGA48260,P,TOT$,_1750_1999,278,2.160397886
LGA48340,P,TOT$,_1750_1999,245,1.281984198
LGA48410,P,TOT$,_1750_1999,1522,1.53892821
LGA48540,P,TOT$,_1750_1999,698,1.979243464
LGA48640,P,TOT$,_1750_1999,31,1.593011305
LGA48750,P,TOT$,_1750_1999,58,0.653373888
LGA48830,P,TOT$,_1750_1999,183,0.960176295
LGA49399,P,TOT$,_1750_1999,147,2.42414248
LGA49499,P,TOT$,_1750_1999,21,0.396975425
LGA49799,P,TOT$,_1750_1999,0,0
LGA50080,P,TOT$,_1750_1999,924,1.549971483
LGA50210,P,TOT$,_1750_1999,2266,1.831377493
LGA50250,P,TOT$,_1750_1999,655,2.897332685
LGA50280,P,TOT$,_1750_1999,333,1.492671119
LGA50350,P,TOT$,_1750_1999,569,2.296113958
LGA50420,P,TOT$,_1750_1999,2233,2.049545208
LGA50490,P,TOT$,_1750_1999,1174,1.763133391
LGA50560,P,TOT$,_1750_1999,43,1.457133175
LGA50630,P,TOT$,_1750_1999,99,3.433922997
LGA50770,P,TOT$,_1750_1999,26,0.945110869
LGA50840,P,TOT$,_1750_1999,127,1.654292041
LGA50910,P,TOT$,_1750_1999,27,1.668726823
LGA50980,P,TOT$,_1750_1999,631,2.558488424
LGA51080,P,TOT$,_1750_1999,22,1.262191624
LGA51120,P,TOT$,_1750_1999,38,2.574525745
LGA51190,P,TOT$,_1750_1999,922,1.747436651
LGA51260,P,TOT$,_1750_1999,906,1.550706033
LGA51310,P,TOT$,_1750_1999,953,2.254020814
LGA51330,P,TOT$,_1750_1999,2684,1.80541355
LGA51400,P,TOT$,_1750_1999,606,2.336700856
LGA51470,P,TOT$,_1750_1999,15,1.655629139
LGA51540,P,TOT$,_1750_1999,130,1.476266182
LGA51610,P,TOT$,_1750_1999,52,2.3798627
LGA51680,P,TOT$,_1750_1999,150,1.700873115
LGA51750,P,TOT$,_1750_1999,353,2.086781745
LGA51820,P,TOT$,_1750_1999,3685,2.204422005
LGA51890,P,TOT$,_1750_1999,206,1.445005612
LGA51960,P,TOT$,_1750_1999,148,2.666186273
LGA52030,P,TOT$,_1750_1999,26,1.452513966
LGA52100,P,TOT$,_1750_1999,35,1.922020868
LGA52170,P,TOT$,_1750_1999,287,2.295081967
LGA52240,P,TOT$,_1750_1999,11,0.625355316
LGA52310,P,TOT$,_1750_1999,19,1.336146273
LGA52380,P,TOT$,_1750_1999,0,0
LGA52450,P,TOT$,_1750_1999,36,1.535181237
LGA52520,P,TOT$,_1750_1999,37,1.634997791
LGA52590,P,TOT$,_1750_1999,76,1.399631676
LGA52660,P,TOT$,_1750_1999,440,1.999818198
LGA52730,P,TOT$,_1750_1999,133,1.376099327
LGA52800,P,TOT$,_1750_1999,154,1.34169716
LGA52870,P,TOT$,_1750_1999,137,1.420719693
LGA52940,P,TOT$,_1750_1999,10,0.938967136
LGA53010,P,TOT$,_1750_1999,10,0.919963201
LGA53080,P,TOT$,_1750_1999,16,1.216730038
LGA53150,P,TOT$,_1750_1999,303,2.511188463
LGA53220,P,TOT$,_1750_1999,537,2.989644806
LGA53290,P,TOT$,_1750_1999,404,1.787452438
LGA53360,P,TOT$,_1750_1999,97,2.240702241
LGA53430,P,TOT$,_1750_1999,1157,2.333978859
LGA53570,P,TOT$,_1750_1999,137,1.580526073
LGA53640,P,TOT$,_1750_1999,25,1.282709082
LGA53710,P,TOT$,_1750_1999,21,1.279707495
LGA53780,P,TOT$,_1750_1999,2971,1.590215704
LGA53800,P,TOT$,_1750_1999,1213,1.982544456
LGA53920,P,TOT$,_1750_1999,64,1.333333333
LGA53990,P,TOT$,_1750_1999,821,1.986738941
LGA54060,P,TOT$,_1750_1999,96,1.61997975
LGA54130,P,TOT$,_1750_1999,35,2
LGA54170,P,TOT$,_1750_1999,5951,2.381781433
LGA54200,P,TOT$,_1750_1999,1881,2.032414911
LGA54280,P,TOT$,_1750_1999,1377,2.972733749
LGA54310,P,TOT$,_1750_1999,955,2.954186903
LGA54340,P,TOT$,_1750_1999,86,1.294985695
LGA54410,P,TOT$,_1750_1999,23,1.142005958
LGA54480,P,TOT$,_1750_1999,21,2.441860465
LGA54550,P,TOT$,_1750_1999,40,1.280819725
LGA54620,P,TOT$,_1750_1999,24,1.697312588
LGA54690,P,TOT$,_1750_1999,4,0.606980273
LGA54760,P,TOT$,_1750_1999,19,1.528559936
LGA54830,P,TOT$,_1750_1999,1040,1.71988953
LGA54900,P,TOT$,_1750_1999,41,2.081218274
LGA54970,P,TOT$,_1750_1999,97,4.778325123
LGA55040,P,TOT$,_1750_1999,93,3.939008895
LGA55110,P,TOT$,_1750_1999,2192,1.654027542
LGA55180,P,TOT$,_1750_1999,179,1.189368771
LGA55250,P,TOT$,_1750_1999,42,2.378255946
LGA55320,P,TOT$,_1750_1999,3633,2.234935868
LGA55390,P,TOT$,_1750_1999,34,3.995299647
LGA55460,P,TOT$,_1750_1999,92,1.704966642
LGA55530,P,TOT$,_1750_1999,13,1.768707483
LGA55600,P,TOT$,_1750_1999,71,1.860587002
LGA55670,P,TOT$,_1750_1999,22,1.875532822
LGA55740,P,TOT$,_1750_1999,289,1.992691167
LGA55810,P,TOT$,_1750_1999,16,2.038216561
LGA55880,P,TOT$,_1750_1999,15,1.794258373
LGA55950,P,TOT$,_1750_1999,16,1.834862385
LGA56090,P,TOT$,_1750_1999,1213,1.924449874
LGA56160,P,TOT$,_1750_1999,0,0
LGA56230,P,TOT$,_1750_1999,455,1.678037986
LGA56300,P,TOT$,_1750_1999,22,0.976909414
LGA56370,P,TOT$,_1750_1999,25,1.860119048
LGA56460,P,TOT$,_1750_1999,122,1.49399951
LGA56580,P,TOT$,_1750_1999,666,1.966864534
LGA56620,P,TOT$,_1750_1999,18,0.748440748
LGA56730,P,TOT$,_1750_1999,298,1.652251053
LGA56790,P,TOT$,_1750_1999,80,1.423740879
LGA56860,P,TOT$,_1750_1999,3,0.722891566
LGA56930,P,TOT$,_1750_1999,51,1.923802339
LGA57000,P,TOT$,_1750_1999,33,3.08988764
LGA57080,P,TOT$,_1750_1999,889,2.152073398
LGA57140,P,TOT$,_1750_1999,31,1.629006831
LGA57210,P,TOT$,_1750_1999,95,1.132705377
LGA57280,P,TOT$,_1750_1999,680,3.076923077
LGA57350,P,TOT$,_1750_1999,10,0.585137507
LGA57420,P,TOT$,_1750_1999,66,2.314165498
LGA57490,P,TOT$,_1750_1999,3983,2.048973713
LGA57630,P,TOT$,_1750_1999,0,0
LGA57700,P,TOT$,_1750_1999,878,2.148064784
LGA57770,P,TOT$,_1750_1999,31,1.993569132
LGA57840,P,TOT$,_1750_1999,1614,2.248756496
LGA57910,P,TOT$,_1750_1999,7294,2.086372504
LGA57980,P,TOT$,_1750_1999,775,2.345712643
LGA58050,P,TOT$,_1750_1999,3927,1.872764557
LGA58190,P,TOT$,_1750_1999,11,1.762820513
LGA58260,P,TOT$,_1750_1999,18,2.015677492
LGA58330,P,TOT$,_1750_1999,110,1.454449293
LGA58400,P,TOT$,_1750_1999,3,0.505902192
LGA58470,P,TOT$,_1750_1999,4,1.017811705
LGA58510,P,TOT$,_1750_1999,1250,2.065603569
LGA58540,P,TOT$,_1750_1999,23,1.545698925
LGA58570,P,TOT$,_1750_1999,1433,2.477481371
LGA58610,P,TOT$,_1750_1999,33,1.086956522
LGA58680,P,TOT$,_1750_1999,16,2.285714286
LGA58760,P,TOT$,_1750_1999,5648,1.947572775
LGA58820,P,TOT$,_1750_1999,128,1.894612197
LGA58890,P,TOT$,_1750_1999,24,1.843317972
LGA59030,P,TOT$,_1750_1999,16,3.082851638
LGA59100,P,TOT$,_1750_1999,17,1.4604811
LGA59170,P,TOT$,_1750_1999,45,2.89017341
LGA59250,P,TOT$,_1750_1999,38,2.842183994
LGA59310,P,TOT$,_1750_1999,41,1.958910655
LGA59320,P,TOT$,_1750_1999,16,2.52764613
LGA59330,P,TOT$,_1750_1999,13,1.465614431
LGA59340,P,TOT$,_1750_1999,245,2.220610895
LGA59350,P,TOT$,_1750_1999,23,3.733766234
LGA59360,P,TOT$,_1750_1999,43,2.048594569
LGA59370,P,TOT$,_1750_1999,95,1.58836315
LGA59499,P,TOT$,_1750_1999,130,1.170854724
LGA59799,P,TOT$,_1750_1999,25,2.866972477
LGA60210,P,TOT$,_1750_1999,71,0.676706062
LGA60410,P,TOT$,_1750_1999,242,0.958757577
LGA60610,P,TOT$,_1750_1999,390,1.261931726
LGA60810,P,TOT$,_1750_1999,426,1.200710279
LGA61010,P,TOT$,_1750_1999,28,0.775193798
LGA61210,P,TOT$,_1750_1999,117,0.928203094
LGA61410,P,TOT$,_1750_1999,1616,1.796813325
LGA61510,P,TOT$,_1750_1999,155,0.951737689
LGA61610,P,TOT$,_1750_1999,448,1.108307357
LGA61810,P,TOT$,_1750_1999,84,0.767053237
LGA62010,P,TOT$,_1750_1999,14,0.904392765
LGA62210,P,TOT$,_1750_1999,121,1.097804391
LGA62410,P,TOT$,_1750_1999,52,0.674361302
LGA62610,P,TOT$,_1750_1999,689,0.910472415
LGA62810,P,TOT$,_1750_1999,1877,2.172579432
LGA63010,P,TOT$,_1750_1999,203,0.763933316
LGA63210,P,TOT$,_1750_1999,86,0.842228969
LGA63410,P,TOT$,_1750_1999,43,1.596732269
LGA63610,P,TOT$,_1750_1999,1029,1.791060363
LGA63810,P,TOT$,_1750_1999,187,1.048617731
LGA64010,P,TOT$,_1750_1999,1302,1.212042226
LGA64210,P,TOT$,_1750_1999,383,1.199799511
LGA64610,P,TOT$,_1750_1999,193,0.909347908
LGA64810,P,TOT$,_1750_1999,238,1.013758146
LGA65010,P,TOT$,_1750_1999,76,0.772907556
LGA65210,P,TOT$,_1750_1999,20,0.488878025
LGA65410,P,TOT$,_1750_1999,278,1.237260225
LGA65610,P,TOT$,_1750_1999,108,1.595980494
LGA65810,P,TOT$,_1750_1999,540,1.441114462
LGA69499,P,TOT$,_1750_1999,9,0.53667263
LGA69799,P,TOT$,_1750_1999,4,2.985074627
LGA70200,P,TOT$,_1750_1999,1106,2.82647585
LGA70420,P,TOT$,_1750_1999,121,1.231802912
LGA70540,P,TOT$,_1750_1999,0,0
LGA70620,P,TOT$,_1750_1999,41,0.789828549
LGA70700,P,TOT$,_1750_1999,36,1.678321678
LGA71000,P,TOT$,_1750_1999,3696,2.876063155
LGA71300,P,TOT$,_1750_1999,65,0.505129002
LGA72200,P,TOT$,_1750_1999,334,2.220597035
LGA72300,P,TOT$,_1750_1999,941,2.39623122
LGA72330,P,TOT$,_1750_1999,47,0.489787411
LGA72800,P,TOT$,_1750_1999,1426,2.843809828
LGA73600,P,TOT$,_1750_1999,67,0.723698423
LGA74050,P,TOT$,_1750_1999,20,0.543035569
LGA74550,P,TOT$,_1750_1999,27,0.659179688
LGA74560,P,TOT$,_1750_1999,19,2.402022756
LGA74660,P,TOT$,_1750_1999,83,0.912689686
LGA74680,P,TOT$,_1750_1999,15,0.352112676
LGA79399,P,TOT$,_1750_1999,286,2.631578947
LGA79499,P,TOT$,_1750_1999,33,0.723366944
LGA79799,P,TOT$,_1750_1999,0,0
LGA89399,P,TOT$,_1750_1999,17555,2.72245674
LGA89499,P,TOT$,_1750_1999,8,0.798403194
LGA89799,P,TOT$,_1750_1999,0,#DIV/0!
LGA99399,P,TOT$,_1750_1999,151,2.028751847
LGA99499,P,TOT$,_1750_1999,0,0
LGA99799,P,TOT$,_1750_1999,3,33.33333333
LGA10050,P,TOT$,_2000_2999,1363,1.643614263
LGA10130,P,TOT$,_2000_2999,888,1.840757862
LGA10250,P,TOT$,_2000_2999,1114,1.597819851
LGA10300,P,TOT$,_2000_2999,52,1.441241685
LGA10470,P,TOT$,_2000_2999,1372,2.066949893
LGA10550,P,TOT$,_2000_2999,602,1.075364856
LGA10600,P,TOT$,_2000_2999,254,1.213453086
LGA10650,P,TOT$,_2000_2999,150,1.068604403
LGA10750,P,TOT$,_2000_2999,11173,2.146136263
LGA10800,P,TOT$,_2000_2999,154,1.626875132
LGA10850,P,TOT$,_2000_2999,244,2.119895743
LGA10900,P,TOT$,_2000_2999,3840,3.056108237
LGA10950,P,TOT$,_2000_2999,84,1.958498484
LGA11100,P,TOT$,_2000_2999,2250,2.904312581
LGA11150,P,TOT$,_2000_2999,67,1.660882499
LGA11200,P,TOT$,_2000_2999,29,1.144887485
LGA11250,P,TOT$,_2000_2999,605,2.049527423
LGA11300,P,TOT$,_2000_2999,1581,2.469502195
LGA11350,P,TOT$,_2000_2999,761,1.448751142
LGA11400,P,TOT$,_2000_2999,464,2.210365854
LGA11450,P,TOT$,_2000_2999,3803,3.195073387
LGA11500,P,TOT$,_2000_2999,3781,1.53508861
LGA11520,P,TOT$,_2000_2999,6513,4.416970716
LGA11570,P,TOT$,_2000_2999,8597,1.561622983
LGA11600,P,TOT$,_2000_2999,61,1.393967093
LGA11650,P,TOT$,_2000_2999,10253,1.917789258
LGA11700,P,TOT$,_2000_2999,29,0.975117687
LGA11720,P,TOT$,_2000_2999,1754,1.984701729
LGA11730,P,TOT$,_2000_2999,792,0.93473386
LGA11750,P,TOT$,_2000_2999,316,4.353216697
LGA11800,P,TOT$,_2000_2999,1578,1.324014331
LGA12000,P,TOT$,_2000_2999,92,1.337403692
LGA12150,P,TOT$,_2000_2999,50,0.800897005
LGA12350,P,TOT$,_2000_2999,196,0.951456311
LGA12380,P,TOT$,_2000_2999,5078,1.478677402
LGA12700,P,TOT$,_2000_2999,289,1.972292363
LGA12730,P,TOT$,_2000_2999,213,1.463213574
LGA12750,P,TOT$,_2000_2999,613,0.960483846
LGA12850,P,TOT$,_2000_2999,2767,0.85995506
LGA12870,P,TOT$,_2000_2999,213,1.045347468
