"LGA_CODE_2016","sex","age","pop"
"LGA15750","F",55,104
"LGA15800","F",55,51
"LGA15850","F",55,40
"LGA15900","F",55,984
"LGA15950","F",55,406
"LGA15990","F",55,1735
"LGA16100","F",55,41
"LGA16150","F",55,249
"LGA16200","F",55,95
"LGA16260","F",55,1314
"LGA16350","F",55,1281
"LGA16380","F",55,606
"LGA16400","F",55,538
"LGA16490","F",55,409
"LGA16550","F",55,782
"LGA16610","F",55,157
"LGA16650","F",55,643
"LGA16700","F",55,697
"LGA16900","F",55,484
"LGA16950","F",55,759
"LGA17000","F",55,155
"LGA17040","F",55,155
"LGA17080","F",55,122
"LGA17100","F",55,241
"LGA17150","F",55,1594
"LGA17200","F",55,896
"LGA17310","F",55,425
"LGA17350","F",55,51
"LGA17400","F",55,84
"LGA17420","F",55,1076
"LGA17550","F",55,717
"LGA17620","F",55,78
"LGA17640","F",55,62
"LGA17650","F",55,70
"LGA17750","F",55,422
"LGA17850","F",55,14
"LGA17900","F",55,42
"LGA17950","F",55,19
"LGA18020","F",55,59
"LGA18050","F",55,363
"LGA18100","F",55,34
"LGA18200","F",55,54
"LGA18230","F",55,378
"LGA18250","F",55,460
"LGA18350","F",55,327
"LGA18400","F",55,376
"LGA18450","F",55,1401
"LGA18500","F",55,349
"LGA18710","F",55,135
"LGA19399","F",55,12
"LGA19499","F",55,77
"LGA19799","F",55,7
"LGA20110","F",55,132
"LGA20260","F",55,79
"LGA20570","F",55,689
"LGA20660","F",55,822
"LGA20740","F",55,240
"LGA20830","F",55,378
"LGA20910","F",55,740
"LGA21010","F",55,127
"LGA21110","F",55,1197
"LGA21180","F",55,1200
"LGA21270","F",55,55
"LGA21370","F",55,299
"LGA21450","F",55,556
"LGA21610","F",55,1860
"LGA21670","F",55,110
"LGA21750","F",55,169
"LGA21830","F",55,135
"LGA21890","F",55,864
"LGA22110","F",55,342
"LGA22170","F",55,966
"LGA22250","F",55,81
"LGA22310","F",55,914
"LGA22410","F",55,176
"LGA22490","F",55,139
"LGA22620","F",55,806
"LGA22670","F",55,779
"LGA22750","F",55,1596
"LGA22830","F",55,440
"LGA22910","F",55,155
"LGA22980","F",55,59
"LGA23110","F",55,645
"LGA23190","F",55,140
"LGA23270","F",55,1206
"LGA23350","F",55,124
"LGA23430","F",55,1020
"LGA23670","F",55,1152
"LGA23810","F",55,553
"LGA23940","F",55,61
"LGA24130","F",55,354
"LGA24210","F",55,837
"LGA24250","F",55,79
"LGA24330","F",55,440
"LGA24410","F",55,734
"LGA24600","F",55,445
"LGA24650","F",55,702
"LGA24780","F",55,418
"LGA24850","F",55,310
"LGA24900","F",55,223
"LGA24970","F",55,995
"LGA25060","F",55,777
"LGA25150","F",55,252
"LGA25250","F",55,909
"LGA25340","F",55,1112
"LGA25430","F",55,152
"LGA25490","F",55,110
"LGA25620","F",55,121
"LGA25710","F",55,527
"LGA25810","F",55,86
"LGA25900","F",55,647
"LGA25990","F",55,52
"LGA26080","F",55,17
"LGA26170","F",55,255
"LGA26260","F",55,130
"LGA26350","F",55,568
"LGA26430","F",55,108
"LGA26490","F",55,196
"LGA26610","F",55,163
"LGA26670","F",55,52
"LGA26700","F",55,216
"LGA26730","F",55,241
"LGA26810","F",55,349
"LGA26890","F",55,20
"LGA26980","F",55,1037
"LGA27070","F",55,1199
"LGA27170","F",55,274
"LGA27260","F",55,1089
"LGA27350","F",55,454
"LGA27450","F",55,1113
"LGA27630","F",55,49
"LGA29399","F",55,3
"LGA29499","F",55,36
"LGA29799","F",55,0
"LGA30250","F",55,7
"LGA30300","F",55,34
"LGA30370","F",55,92
"LGA30410","F",55,20
"LGA30450","F",55,3
"LGA30760","F",55,18
"LGA30900","F",55,3
"LGA31000","F",55,6800
"LGA31750","F",55,6
"LGA31820","F",55,734
"LGA31900","F",55,140
"LGA31950","F",55,0
"LGA32080","F",55,1043
"LGA32250","F",55,16
"LGA32260","F",55,248
"LGA32270","F",55,194
"LGA32310","F",55,76
"LGA32330","F",55,0
"LGA32450","F",55,24
"LGA32500","F",55,33
"LGA32600","F",55,0
"LGA32750","F",55,0
"LGA32770","F",55,6
"LGA32810","F",55,95
"LGA33100","F",55,6
"LGA33200","F",55,11
"LGA33220","F",55,804
"LGA33360","F",55,437
"LGA33430","F",55,3872
"LGA33610","F",55,90
"LGA33620","F",55,387
"LGA33800","F",55,88
"LGA33830","F",55,3
"LGA33960","F",55,1151
"LGA33980","F",55,91
"LGA34420","F",55,3
"LGA34530","F",55,287
"LGA34570","F",55,4
"LGA34580","F",55,257
"LGA34590","F",55,1963
"LGA34710","F",55,33
"LGA34770","F",55,830
"LGA34800","F",55,4
"LGA34830","F",55,3
"LGA34860","F",55,76
"LGA34880","F",55,160
"LGA35010","F",55,2811
"LGA35250","F",55,4
"LGA35300","F",55,90
"LGA35600","F",55,39
"LGA35670","F",55,7
"LGA35740","F",55,428
"LGA35760","F",55,90
"LGA35780","F",55,13
"LGA35790","F",55,10
"LGA35800","F",55,19
"LGA36070","F",55,5
"LGA36150","F",55,3
"LGA36250","F",55,1101
"LGA36300","F",55,7
"LGA36370","F",55,560
"LGA36510","F",55,319
"LGA36580","F",55,191
"LGA36630","F",55,239
"LGA36660","F",55,282
"LGA36720","F",55,2172
"LGA36820","F",55,211
"LGA36910","F",55,1110
"LGA36950","F",55,24
"LGA36960","F",55,24
"LGA37010","F",55,1234
"LGA37300","F",55,17
"LGA37310","F",55,206
"LGA37340","F",55,244
"LGA37400","F",55,6
"LGA37550","F",55,4
"LGA37570","F",55,0
"LGA37600","F",55,15
"LGA39499","F",55,112
"LGA39799","F",55,0
"LGA40070","F",55,82
"LGA40120","F",55,315
"LGA40220","F",55,203
"LGA40250","F",55,10
"LGA40310","F",55,173
"LGA40430","F",55,22
"LGA40520","F",55,85
"LGA40700","F",55,290
"LGA40910","F",55,337
"LGA41010","F",55,26
"LGA41060","F",55,811
"LGA41140","F",55,85
"LGA41190","F",55,13
"LGA41330","F",55,13
"LGA41560","F",55,107
"LGA41750","F",55,13
"LGA41830","F",55,21
"LGA41960","F",55,3
"LGA42030","F",55,183
"LGA42110","F",55,31
"LGA42250","F",55,82
"LGA42600","F",55,285
"LGA42750","F",55,30
"LGA43080","F",55,8
"LGA43220","F",55,12
"LGA43360","F",55,29
"LGA43650","F",55,111
"LGA43710","F",55,54
"LGA43790","F",55,100
"LGA43920","F",55,59
"LGA44000","F",55,0
"LGA44060","F",55,585
"LGA44210","F",55,68
"LGA44340","F",55,422
"LGA44550","F",55,236
"LGA44620","F",55,182
"LGA44830","F",55,29
"LGA45040","F",55,128
"LGA45090","F",55,56
"LGA45120","F",55,44
"LGA45290","F",55,247
"LGA45340","F",55,1189
"LGA45400","F",55,5
"LGA45540","F",55,21
"LGA45680","F",55,527
"LGA45890","F",55,831
"LGA46090","F",55,102
"LGA46300","F",55,116
"LGA46450","F",55,142
"LGA46510","F",55,159
"LGA46670","F",55,70
"LGA46860","F",55,14
"LGA46970","F",55,17
"LGA47140","F",55,902
"LGA47290","F",55,13
"LGA47490","F",55,18
"LGA47630","F",55,43
"LGA47700","F",55,724
"LGA47800","F",55,51
"LGA47910","F",55,16
"LGA47980","F",55,280
"LGA48050","F",55,122
"LGA48130","F",55,49
"LGA48260","F",55,57
"LGA48340","F",55,103
"LGA48410","F",55,360
"LGA48540","F",55,168
"LGA48640","F",55,15
"LGA48750","F",55,50
"LGA48830","F",55,86
"LGA49399","F",55,27
"LGA49499","F",55,19
"LGA49799","F",55,0
"LGA50080","F",55,315
"LGA50210","F",55,484
"LGA50250","F",55,55
"LGA50280","F",55,83
"LGA50350","F",55,111
"LGA50420","F",55,407
"LGA50490","F",55,239
"LGA50560","F",55,15
"LGA50630","F",55,13
"LGA50770","F",55,14
"LGA50840","F",55,42
"LGA50910","F",55,3
"LGA50980","F",55,99
"LGA51080","F",55,6
"LGA51120","F",55,7
"LGA51190","F",55,264
"LGA51260","F",55,258
"LGA51310","F",55,176
"LGA51330","F",55,510
"LGA51400","F",55,100
"LGA51470","F",55,3
"LGA51540","F",55,25
"LGA51610","F",55,10
"LGA51680","F",55,52
"LGA51750","F",55,69
"LGA51820","F",55,658
"LGA51890","F",55,67
"LGA51960","F",55,22
"LGA52030","F",55,4
"LGA52100","F",55,9
"LGA52170","F",55,52
"LGA52240","F",55,7
"LGA52310","F",55,4
"LGA52380","F",55,3
"LGA52450","F",55,10
"LGA52520","F",55,12
"LGA52590","F",55,25
"LGA52660","F",55,103
"LGA52730","F",55,66
"LGA52800","F",55,51
"LGA52870","F",55,53
"LGA52940","F",55,3
"LGA53010","F",55,5
"LGA53080","F",55,10
"LGA53150","F",55,77
"LGA53220","F",55,55
"LGA53290","F",55,110
"LGA53360","F",55,17
"LGA53430","F",55,216
"LGA53570","F",55,38
"LGA53640","F",55,11
"LGA53710","F",55,11
"LGA53780","F",55,667
"LGA53800","F",55,266
"LGA53920","F",55,15
"LGA53990","F",55,216
"LGA54060","F",55,15
"LGA54130","F",55,10
"LGA54170","F",55,1158
"LGA54200","F",55,394
"LGA54280","F",55,209
"LGA54310","F",55,95
"LGA54340","F",55,34
"LGA54410","F",55,6
"LGA54480","F",55,6
"LGA54550","F",55,16
"LGA54620","F",55,10
"LGA54690","F",55,5
"LGA54760","F",55,3
"LGA54830","F",55,193
"LGA54900","F",55,7
"LGA54970","F",55,0
"LGA55040","F",55,8
"LGA55110","F",55,581
"LGA55180","F",55,74
"LGA55250","F",55,3
"LGA55320","F",55,709
"LGA55390","F",55,3
"LGA55460","F",55,32
"LGA55530","F",55,5
"LGA55600","F",55,15
"LGA55670","F",55,6
"LGA55740","F",55,47
"LGA55810","F",55,3
"LGA55880","F",55,7
"LGA55950","F",55,3
"LGA56090","F",55,289
"LGA56160","F",55,5
"LGA56230","F",55,122
"LGA56300","F",55,7
"LGA56370","F",55,8
"LGA56460","F",55,39
"LGA56580","F",55,172
"LGA56620","F",55,8
"LGA56730","F",55,85
"LGA56790","F",55,28
"LGA56860","F",55,0
"LGA56930","F",55,10
"LGA57000","F",55,3
"LGA57080","F",55,90
"LGA57140","F",55,14
"LGA57210","F",55,28
"LGA57280","F",55,85
"LGA57350","F",55,10
"LGA57420","F",55,14
"LGA57490","F",55,720
"LGA57630","F",55,0
"LGA57700","F",55,170
"LGA57770","F",55,4
"LGA57840","F",55,303
"LGA57910","F",55,1208
"LGA57980","F",55,101
"LGA58050","F",55,867
"LGA58190","F",55,3
"LGA58260","F",55,3
"LGA58330","F",55,49
"LGA58400","F",55,0
"LGA58470","F",55,0
"LGA58510","F",55,193
"LGA58540","F",55,5
"LGA58570","F",55,212
"LGA58610","F",55,14
"LGA58680","F",55,3
"LGA58760","F",55,1097
"LGA58820","F",55,34
"LGA58890","F",55,3
"LGA59030","F",55,3
"LGA59100","F",55,10
"LGA59170","F",55,14
"LGA59250","F",55,0
"LGA59310","F",55,8
"LGA59320","F",55,0
"LGA59330","F",55,5
"LGA59340","F",55,62
"LGA59350","F",55,3
"LGA59360","F",55,5
"LGA59370","F",55,35
"LGA59499","F",55,60
"LGA59799","F",55,0
"LGA60210","F",55,66
"LGA60410","F",55,116
"LGA60610","F",55,142
"LGA60810","F",55,172
"LGA61010","F",55,10
"LGA61210","F",55,80
"LGA61410","F",55,436
"LGA61510","F",55,77
"LGA61610","F",55,197
"LGA61810","F",55,69
"LGA62010","F",55,5
"LGA62210","F",55,58
"LGA62410","F",55,42
"LGA62610","F",55,349
"LGA62810","F",55,368
"LGA63010","F",55,161
"LGA63210","F",55,59
"LGA63410","F",55,6
"LGA63610","F",55,293
"LGA63810","F",55,95
"LGA64010","F",55,450
"LGA64210","F",55,153
"LGA64610","F",55,115
"LGA64810","F",55,131
"LGA65010","F",55,52
"LGA65210","F",55,28
"LGA65410","F",55,107
"LGA65610","F",55,40
"LGA65810","F",55,193
"LGA69499","F",55,6
"LGA69799","F",55,0
"LGA70200","F",55,201
"LGA70420","F",55,25
"LGA70540","F",55,0
"LGA70620","F",55,16
"LGA70700","F",55,14
"LGA71000","F",55,496
"LGA71300","F",55,38
"LGA72200","F",55,60
"LGA72300","F",55,166
"LGA72330","F",55,39
"LGA72800","F",55,172
"LGA73600","F",55,34
"LGA74050","F",55,12
"LGA74550","F",55,16
"LGA74560","F",55,7
"LGA74660","F",55,27
"LGA74680","F",55,4
"LGA79399","F",55,39
"LGA79499","F",55,18
"LGA79799","F",55,0
"LGA89399","F",55,2443
"LGA89499","F",55,3
"LGA89799","F",55,0
"LGA99399","F",55,37
"LGA99499","F",55,0
"LGA99799","F",55,0
"LGA10050","P",55,688
"LGA10130","P",55,386
"LGA10250","P",55,691
"LGA10300","P",55,40
"LGA10470","P",55,581
"LGA10550","P",55,596
"LGA10600","P",55,209
"LGA10650","P",55,121
"LGA10750","P",55,3880
"LGA10800","P",55,100
"LGA10850","P",55,118
"LGA10900","P",55,1233
"LGA10950","P",55,38
"LGA11100","P",55,503
"LGA11150","P",55,39
"LGA11200","P",55,31
"LGA11250","P",55,277
"LGA11300","P",55,433
"LGA11350","P",55,547
"LGA11400","P",55,209
"LGA11450","P",55,866
"LGA11500","P",55,2064
"LGA11520","P",55,1080
"LGA11570","P",55,4241
"LGA11600","P",55,43
"LGA11650","P",55,4621
"LGA11700","P",55,31
"LGA11720","P",55,781
"LGA11730","P",55,877
"LGA11750","P",55,72
"LGA11800","P",55,1070
"LGA12000","P",55,61
"LGA12150","P",55,55
"LGA12350","P",55,164
"LGA12380","P",55,2224
"LGA12700","P",55,139
"LGA12730","P",55,119
"LGA12750","P",55,580
"LGA12850","P",55,2804
"LGA12870","P",55,183
"LGA12900","P",55,120
"LGA12930","P",55,1938
"LGA12950","P",55,76
"LGA13010","P",55,157
"LGA13310","P",55,437
"LGA13340","P",55,152
"LGA13450","P",55,316
"LGA13510","P",55,172
"LGA13550","P",55,198
"LGA13660","P",55,97
"LGA13800","P",55,947
"LGA13850","P",55,48
"LGA13910","P",55,247
"LGA14000","P",55,2056
"LGA14100","P",55,200
"LGA14170","P",55,2186
"LGA14200","P",55,263
"LGA14300","P",55,85
"LGA14350","P",55,448
"LGA14400","P",55,314
"LGA14500","P",55,1718
"LGA14550","P",55,181
"LGA14600","P",55,85
"LGA14650","P",55,2743
"LGA14700","P",55,397
"LGA14750","P",55,179
"LGA14850","P",55,703
"LGA14870","P",55,361
"LGA14900","P",55,2519
"LGA14920","P",55,124
"LGA14950","P",55,54
"LGA15050","P",55,1029
"LGA15240","P",55,1388
"LGA15270","P",55,337
"LGA15300","P",55,192
"LGA15350","P",55,432
"LGA15520","P",55,199
"LGA15560","P",55,64
"LGA15650","P",55,213
"LGA15700","P",55,330
"LGA15750","P",55,217
"LGA15800","P",55,93
"LGA15850","P",55,94
"LGA15900","P",55,1931
"LGA15950","P",55,780
"LGA15990","P",55,3458
"LGA16100","P",55,71
"LGA16150","P",55,517
"LGA16200","P",55,212
"LGA16260","P",55,2554
"LGA16350","P",55,2485
"LGA16380","P",55,1153
"LGA16400","P",55,1037
"LGA16490","P",55,873
"LGA16550","P",55,1521
"LGA16610","P",55,317
"LGA16650","P",55,1261
"LGA16700","P",55,1355
"LGA16900","P",55,946
"LGA16950","P",55,1521
"LGA17000","P",55,337
"LGA17040","P",55,317
"LGA17080","P",55,224
"LGA17100","P",55,474
"LGA17150","P",55,3084
"LGA17200","P",55,2004
"LGA17310","P",55,807
"LGA17350","P",55,101
"LGA17400","P",55,138
"LGA17420","P",55,2074
"LGA17550","P",55,1405
"LGA17620","P",55,201
"LGA17640","P",55,130
"LGA17650","P",55,116
"LGA17750","P",55,794
"LGA17850","P",55,37
"LGA17900","P",55,109
"LGA17950","P",55,50
"LGA18020","P",55,136
"LGA18050","P",55,684
"LGA18100","P",55,83
"LGA18200","P",55,115
"LGA18230","P",55,715
"LGA18250","P",55,863
"LGA18350","P",55,645
"LGA18400","P",55,704
"LGA18450","P",55,2791
"LGA18500","P",55,674
"LGA18710","P",55,247
"LGA19399","P",55,19
"LGA19499","P",55,190
"LGA19799","P",55,13
"LGA20110","P",55,233
"LGA20260","P",55,180
"LGA20570","P",55,1288
"LGA20660","P",55,1629
"LGA20740","P",55,489
"LGA20830","P",55,719
"LGA20910","P",55,1468
"LGA21010","P",55,228
"LGA21110","P",55,2214
"LGA21180","P",55,2379
"LGA21270","P",55,94
"LGA21370","P",55,580
"LGA21450","P",55,1078
"LGA21610","P",55,3661
"LGA21670","P",55,190
"LGA21750","P",55,310
"LGA21830","P",55,257
"LGA21890","P",55,1669
"LGA22110","P",55,648
"LGA22170","P",55,1885
"LGA22250","P",55,167
"LGA22310","P",55,1724
"LGA22410","P",55,326
"LGA22490","P",55,294
"LGA22620","P",55,1520
"LGA22670","P",55,1616
"LGA22750","P",55,2999
"LGA22830","P",55,881
"LGA22910","P",55,302
"LGA22980","P",55,108
"LGA23110","P",55,1236
"LGA23190","P",55,255
"LGA23270","P",55,2421
"LGA23350","P",55,270
"LGA23430","P",55,1940
"LGA23670","P",55,2259
"LGA23810","P",55,1066
"LGA23940","P",55,130
"LGA24130","P",55,723
"LGA24210","P",55,1640
"LGA24250","P",55,141
"LGA24330","P",55,865
"LGA24410","P",55,1393
"LGA24600","P",55,929
"LGA24650","P",55,1376
"LGA24780","P",55,797
"LGA24850","P",55,632
"LGA24900","P",55,422
"LGA24970","P",55,1923
"LGA25060","P",55,1505
"LGA25150","P",55,488
"LGA25250","P",55,1663
"LGA25340","P",55,2170
"LGA25430","P",55,317
"LGA25490","P",55,247
"LGA25620","P",55,239
"LGA25710","P",55,1030
"LGA25810","P",55,186
"LGA25900","P",55,1290
"LGA25990","P",55,119
"LGA26080","P",55,38
"LGA26170","P",55,473
"LGA26260","P",55,240
"LGA26350","P",55,1125
"LGA26430","P",55,195
"LGA26490","P",55,399
"LGA26610","P",55,299
"LGA26670","P",55,105
"LGA26700","P",55,400
"LGA26730","P",55,468
"LGA26810","P",55,661
"LGA26890","P",55,63
"LGA26980","P",55,1965
"LGA27070","P",55,2285
"LGA27170","P",55,519
"LGA27260","P",55,2123
"LGA27350","P",55,879
"LGA27450","P",55,2211
"LGA27630","P",55,108
"LGA29399","P",55,3
"LGA29499","P",55,86
"LGA29799","P",55,0
"LGA30250","P",55,17
"LGA30300","P",55,72
"LGA30370","P",55,203
"LGA30410","P",55,44
"LGA30450","P",55,3
"LGA30760","P",55,43
"LGA30900","P",55,11
"LGA31000","P",55,13263
"LGA31750","P",55,20
"LGA31820","P",55,1348
"LGA31900","P",55,276
"LGA31950","P",55,7
"LGA32080","P",55,2116
"LGA32250","P",55,31
"LGA32260","P",55,481
"LGA32270","P",55,393
"LGA32310","P",55,172
"LGA32330","P",55,7
"LGA32450","P",55,48
"LGA32500","P",55,67
"LGA32600","P",55,0
"LGA32750","P",55,3
"LGA32770","P",55,5
"LGA32810","P",55,194
"LGA33100","P",55,12
"LGA33200","P",55,16
"LGA33220","P",55,1538
"LGA33360","P",55,940
"LGA33430","P",55,7295
"LGA33610","P",55,167
"LGA33620","P",55,781
"LGA33800","P",55,193
"LGA33830","P",55,11
"LGA33960","P",55,2291
"LGA33980","P",55,249
"LGA34420","P",55,7
"LGA34530","P",55,539
"LGA34570","P",55,3
"LGA34580","P",55,528
"LGA34590","P",55,3766
"LGA34710","P",55,57
"LGA34770","P",55,1743
"LGA34800","P",55,14
"LGA34830","P",55,3
"LGA34860","P",55,163
"LGA34880","P",55,335
"LGA35010","P",55,5482
"LGA35250","P",55,11
"LGA35300","P",55,217
"LGA35600","P",55,79
"LGA35670","P",55,8
"LGA35740","P",55,847
"LGA35760","P",55,176
"LGA35780","P",55,23
"LGA35790","P",55,24
"LGA35800","P",55,34
"LGA36070","P",55,4
"LGA36150","P",55,14
"LGA36250","P",55,2202
"LGA36300","P",55,12
"LGA36370","P",55,1080
"LGA36510","P",55,622
"LGA36580","P",55,391
"LGA36630","P",55,464
"LGA36660","P",55,526
"LGA36720","P",55,4178
"LGA36820","P",55,400
"LGA36910","P",55,2177
"LGA36950","P",55,41
"LGA36960","P",55,41
"LGA37010","P",55,2429
"LGA37300","P",55,36
"LGA37310","P",55,439
"LGA37340","P",55,509
"LGA37400","P",55,15
"LGA37550","P",55,6
"LGA37570","P",55,3
"LGA37600","P",55,21
"LGA39499","P",55,189
"LGA39799","P",55,0
"LGA40070","P",55,187
"LGA40120","P",55,679
"LGA40220","P",55,388
"LGA40250","P",55,13
"LGA40310","P",55,369
"LGA40430","P",55,42
"LGA40520","P",55,157
"LGA40700","P",55,598
"LGA40910","P",55,645
"LGA41010","P",55,60
"LGA41060","P",55,1592
"LGA41140","P",55,152
"LGA41190","P",55,30
"LGA41330","P",55,28
"LGA41560","P",55,207
"LGA41750","P",55,32
"LGA41830","P",55,38
"LGA41960","P",55,17
"LGA42030","P",55,339
"LGA42110","P",55,72
"LGA42250","P",55,156
"LGA42600","P",55,552
"LGA42750","P",55,80
"LGA43080","P",55,17
"LGA43220","P",55,17
"LGA43360","P",55,46
"LGA43650","P",55,246
"LGA43710","P",55,102
"LGA43790","P",55,186
"LGA43920","P",55,139
"LGA44000","P",55,3
"LGA44060","P",55,1156
"LGA44210","P",55,135
"LGA44340","P",55,877
"LGA44550","P",55,490
"LGA44620","P",55,343
"LGA44830","P",55,57
"LGA45040","P",55,278
"LGA45090","P",55,130
"LGA45120","P",55,91
"LGA45290","P",55,460
"LGA45340","P",55,2321
"LGA45400","P",55,7
"LGA45540","P",55,43
"LGA45680","P",55,1096
"LGA45890","P",55,1608
"LGA46090","P",55,206
"LGA46300","P",55,206
"LGA46450","P",55,258
"LGA46510","P",55,311
"LGA46670","P",55,137
"LGA46860","P",55,31
"LGA46970","P",55,47
"LGA47140","P",55,1748
"LGA47290","P",55,35
"LGA47490","P",55,36
"LGA47630","P",55,101
"LGA47700","P",55,1319
"LGA47800","P",55,98
"LGA47910","P",55,37
"LGA47980","P",55,499
"LGA48050","P",55,198
"LGA48130","P",55,100
"LGA48260","P",55,117
"LGA48340","P",55,194
"LGA48410","P",55,707
"LGA48540","P",55,323
"LGA48640","P",55,18
"LGA48750","P",55,101
"LGA48830","P",55,205
"LGA49399","P",55,66
"LGA49499","P",55,38
"LGA49799","P",55,0
"LGA50080","P",55,580
"LGA50210","P",55,943
"LGA50250","P",55,214
"LGA50280","P",55,179
"LGA50350","P",55,208
"LGA50420","P",55,801
"LGA50490","P",55,485
"LGA50560","P",55,30
"LGA50630","P",55,24
"LGA50770","P",55,35
"LGA50840","P",55,67
"LGA50910","P",55,11
"LGA50980","P",55,224
"LGA51080","P",55,19
"LGA51120","P",55,15
"LGA51190","P",55,486
"LGA51260","P",55,490
"LGA51310","P",55,356
"LGA51330","P",55,1011
"LGA51400","P",55,211
"LGA51470","P",55,10
"LGA51540","P",55,60
"LGA51610","P",55,24
"LGA51680","P",55,112
"LGA51750","P",55,121
"LGA51820","P",55,1266
"LGA51890","P",55,139
"LGA51960","P",55,65
"LGA52030","P",55,18
"LGA52100","P",55,17
"LGA52170","P",55,105
"LGA52240","P",55,17
"LGA52310","P",55,18
"LGA52380","P",55,3
"LGA52450","P",55,21
"LGA52520","P",55,23
"LGA52590","P",55,51
"LGA52660","P",55,191
"LGA52730","P",55,117
"LGA52800","P",55,89
"LGA52870","P",55,98
"LGA52940","P",55,9
"LGA53010","P",55,10
"LGA53080","P",55,19
"LGA53150","P",55,125
"LGA53220","P",55,187
"LGA53290","P",55,215
"LGA53360","P",55,28
"LGA53430","P",55,437
"LGA53570","P",55,81
"LGA53640","P",55,17
"LGA53710","P",55,20
"LGA53780","P",55,1299
"LGA53800","P",55,544
"LGA53920","P",55,34
"LGA53990","P",55,402
"LGA54060","P",55,43
"LGA54130","P",55,26
"LGA54170","P",55,2312
"LGA54200","P",55,788
"LGA54280","P",55,457
"LGA54310","P",55,245
"LGA54340","P",55,69
"LGA54410","P",55,13
"LGA54480","P",55,6
"LGA54550","P",55,38
"LGA54620","P",55,24
"LGA54690","P",55,13
"LGA54760","P",55,8
"LGA54830","P",55,395
"LGA54900","P",55,19
"LGA54970","P",55,18
"LGA55040","P",55,15
"LGA55110","P",55,1043
"LGA55180","P",55,148
"LGA55250","P",55,10
"LGA55320","P",55,1317
"LGA55390","P",55,9
"LGA55460","P",55,51
"LGA55530","P",55,13
"LGA55600","P",55,34
